item,Unique Visitors,Visits,Page Views,Bounces,Time Spent on Page (min),e89 Video Views,e17 Form Success,Form Submission Rate,Total Weekly Unique Visitors,Entries,Total Time Spent,Account Number,Date,Granularity
www.servicenow.com/success/value-calculator-intelligent-apps.html,12,12,13,4,0.17,0,0,0,60,5,123,ISP Visitor,Fri. 26 Jan. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,9,9,14,0,3.29,0,3,33.33,60,0,1778,ISP Visitor,Fri. 26 Jan. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,9,9,9,1,0.26,0,0,0,60,1,139,ISP Visitor,Fri. 26 Jan. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,7,8,9,0,0.18,0,1,12.5,60,0,87,ISP Visitor,Fri. 26 Jan. 2018,day
www.servicenow.com/success/value-calculator-security-ops-form.html,2,2,2,1,0,0,1,50,60,1,0,ISP Visitor,Fri. 26 Jan. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps-form-1.html,1,1,2,0,4.68,0,1,100,60,0,281,ISP Visitor,Fri. 26 Jan. 2018,day
www.servicenow.com/success/value-calculator-it,1,1,1,0,0.25,0,0,0,60,0,15,ISP Visitor,Fri. 26 Jan. 2018,day
www.servicenow.com/success/value-calculator,1,1,1,0,0.22,0,0,0,60,0,13,ISP Visitor,Fri. 26 Jan. 2018,day
www.servicenow.com/success/value-calculator-it.html,60,69,85,23,2.29,0,0,0,82,47,9467,Not In List,Fri. 26 Jan. 2018,day
www.servicenow.com/success/value-calculator-hr.html,27,29,35,4,0.64,0,0,0,82,9,1106,Not In List,Fri. 26 Jan. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,15,17,34,0,2.46,0,12,70.59,82,2,2514,Not In List,Fri. 26 Jan. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,15,16,18,1,1.98,0,0,0,82,4,1905,Not In List,Fri. 26 Jan. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,15,15,41,1,5.14,0,15,100,82,3,4626,Not In List,Fri. 26 Jan. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,14,14,17,3,1.69,0,0,0,82,4,1420,Not In List,Fri. 26 Jan. 2018,day
www.servicenow.com/success/value-calculator-security-ops-form.html,3,3,5,1,0.06,0,1,33.33,82,1,11,Not In List,Fri. 26 Jan. 2018,day
www.servicenow.com/success/value-calculator-it-form-1.html,3,3,5,0,0.68,0,2,66.67,82,0,122,Not In List,Fri. 26 Jan. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps-form.html,3,3,4,0,4.75,0,1,33.33,82,0,855,Not In List,Fri. 26 Jan. 2018,day
www.servicenow.com/success/value-calculator-hr-form-1.html,2,4,4,2,0,0,0,0,82,2,0,Not In List,Fri. 26 Jan. 2018,day
www.servicenow.com/success/value-calculator-it.html,47,50,49,24,1.26,0,0,0,61,50,3789,::unspecified::,Fri. 26 Jan. 2018,day
www.servicenow.com/success/value-calculator-hr.html,6,7,6,2,1.65,0,0,0,61,7,692,::unspecified::,Fri. 26 Jan. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,5,5,5,4,0.24,0,0,0,61,4,71,::unspecified::,Fri. 26 Jan. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,2,2,2,0,1.35,0,0,0,61,2,162,::unspecified::,Fri. 26 Jan. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,1,1,2,0,11.92,0,1,100,61,1,715,::unspecified::,Fri. 26 Jan. 2018,day
www.servicenow.com/success.do,1,1,1,1,0,0,0,0,61,1,0,::unspecified::,Fri. 26 Jan. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,61,2,0,::unspecified::,Fri. 26 Jan. 2018,day
,,,,,,,,,,,,ACCT0065581,Fri. 26 Jan. 2018,day
,,,,,,,,,,,,ACCT0071663,Fri. 26 Jan. 2018,day
,,,,,,,,,,,,ACCT0048703,Fri. 26 Jan. 2018,day
,,,,,,,,,,,,ACCT0022476,Fri. 26 Jan. 2018,day
,,,,,,,,,,,,ACCT0106566,Fri. 26 Jan. 2018,day
,,,,,,,,,,,,ACCT0087337,Fri. 26 Jan. 2018,day
,,,,,,,,,,,,ACCT0087467,Fri. 26 Jan. 2018,day
www.servicenow.com/success/value-calculator-it.html,27,33,45,19,2.14,0,0,0,38,31,4247,ISP Visitor,Sat. 27 Jan. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,8,8,9,4,3.13,0,0,0,38,5,1501,ISP Visitor,Sat. 27 Jan. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,6,6,8,2,0.61,0,0,0,38,2,218,ISP Visitor,Sat. 27 Jan. 2018,day
www.servicenow.com/success/value-calculator-hr.html,4,4,6,0,0.01,0,0,0,38,0,2,ISP Visitor,Sat. 27 Jan. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,4,4,5,0,2.86,0,1,25,38,0,686,ISP Visitor,Sat. 27 Jan. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps-form.html,1,1,1,0,0,0,0,0,38,0,0,ISP Visitor,Sat. 27 Jan. 2018,day
www.servicenow.com/success/value-calculator-security-ops-form.html,1,1,1,0,0,0,0,0,38,0,0,ISP Visitor,Sat. 27 Jan. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,38,1,0,ISP Visitor,Sat. 27 Jan. 2018,day
www.servicenow.com/success/value-calculator-it.html,6,6,6,4,0.11,0,0,0,7,5,41,Not In List,Sat. 27 Jan. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,1,1,1,1,0,0,0,0,7,1,0,Not In List,Sat. 27 Jan. 2018,day
www.servicenow.com/success/value-calculator-hr.html,1,1,1,0,1.2,0,0,0,7,0,72,Not In List,Sat. 27 Jan. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,1,1,1,0,0,0,0,0,7,0,0,Not In List,Sat. 27 Jan. 2018,day
www.servicenow.com/success/value-calculator-it.html,21,21,21,16,1.23,0,0,0,32,21,1549,::unspecified::,Sat. 27 Jan. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,10,10,11,6,0.15,0,0,0,32,9,92,::unspecified::,Sat. 27 Jan. 2018,day
www.servicenow.com/success/value-calculator-hr.html,1,1,1,1,0,0,0,0,32,1,0,::unspecified::,Sat. 27 Jan. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,1,1,1,0,0.45,0,0,0,32,1,27,::unspecified::,Sat. 27 Jan. 2018,day
,,,,,,,,,,,,ACCT0065581,Sat. 27 Jan. 2018,day
,,,,,,,,,,,,ACCT0071663,Sat. 27 Jan. 2018,day
,,,,,,,,,,,,ACCT0048703,Sat. 27 Jan. 2018,day
,,,,,,,,,,,,ACCT0022476,Sat. 27 Jan. 2018,day
,,,,,,,,,,,,ACCT0106566,Sat. 27 Jan. 2018,day
,,,,,,,,,,,,ACCT0087337,Sat. 27 Jan. 2018,day
,,,,,,,,,,,,ACCT0087467,Sat. 27 Jan. 2018,day
www.servicenow.com/success/value-calculator-it.html,118,125,136,89,0.56,0,0,0,135,117,4222,ISP Visitor,Sun. 28 Jan. 2018,day
www.servicenow.com/success/value-calculator-hr.html,17,17,17,0,0.14,0,0,0,135,1,139,ISP Visitor,Sun. 28 Jan. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,14,14,18,0,0.71,0,4,28.57,135,0,596,ISP Visitor,Sun. 28 Jan. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,10,10,11,0,2.52,0,0,0,135,1,1510,ISP Visitor,Sun. 28 Jan. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,8,8,8,0,1.7,0,0,0,135,0,814,ISP Visitor,Sun. 28 Jan. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,2,2,3,0,0.7,0,1,50,135,0,84,ISP Visitor,Sun. 28 Jan. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps-form.html,2,2,2,1,0.37,0,0,0,135,1,44,ISP Visitor,Sun. 28 Jan. 2018,day
www.servicenow.com/success/value-calculator-security-ops-form.html,1,1,2,0,0.05,0,1,100,135,0,3,ISP Visitor,Sun. 28 Jan. 2018,day
www.servicenow.com/success/,1,1,1,0,0.07,0,0,0,135,0,4,ISP Visitor,Sun. 28 Jan. 2018,day
www.servicenow.com/success/value-calculator-it-form-1.html,1,1,1,0,0,0,0,0,135,0,0,ISP Visitor,Sun. 28 Jan. 2018,day
www.servicenow.com/success/value-calculator-it.html,36,37,42,27,0.62,0,0,0,42,35,1375,Not In List,Sun. 28 Jan. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,5,5,7,0,0.25,0,0,0,42,0,74,Not In List,Sun. 28 Jan. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,4,4,5,0,0.15,0,1,25,42,0,36,Not In List,Sun. 28 Jan. 2018,day
www.servicenow.com/success/value-calculator-hr.html,4,4,4,0,0.44,0,0,0,42,1,105,Not In List,Sun. 28 Jan. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,4,4,4,0,0.2,0,0,0,42,0,48,Not In List,Sun. 28 Jan. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,1,1,1,0,0,0,0,0,42,0,0,Not In List,Sun. 28 Jan. 2018,day
www.servicenow.com/success/value-calculator-it.html,122,123,130,94,0.65,0,0,0,129,123,4805,::unspecified::,Sun. 28 Jan. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,5,5,5,2,0.38,0,0,0,129,5,114,::unspecified::,Sun. 28 Jan. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,1,1,1,1,0,0,0,0,129,1,0,::unspecified::,Sun. 28 Jan. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps-form.html,1,1,1,1,0,0,0,0,129,1,0,::unspecified::,Sun. 28 Jan. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,129,1,0,::unspecified::,Sun. 28 Jan. 2018,day
,,,,,,,,,,,,ACCT0065581,Sun. 28 Jan. 2018,day
,,,,,,,,,,,,ACCT0071663,Sun. 28 Jan. 2018,day
,,,,,,,,,,,,ACCT0048703,Sun. 28 Jan. 2018,day
,,,,,,,,,,,,ACCT0022476,Sun. 28 Jan. 2018,day
,,,,,,,,,,,,ACCT0106566,Sun. 28 Jan. 2018,day
,,,,,,,,,,,,ACCT0087337,Sun. 28 Jan. 2018,day
,,,,,,,,,,,,ACCT0087467,Sun. 28 Jan. 2018,day
www.servicenow.com/success/value-calculator-it.html,126,132,159,87,1.09,0,0,0,157,122,8613,ISP Visitor,Mon. 29 Jan. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,21,23,51,5,1.05,0,0,0,157,6,1446,ISP Visitor,Mon. 29 Jan. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,20,21,30,4,0.76,0,0,0,157,7,960,ISP Visitor,Mon. 29 Jan. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,17,17,21,6,0.07,0,4,23.53,157,7,76,ISP Visitor,Mon. 29 Jan. 2018,day
www.servicenow.com/success/value-calculator-hr.html,16,17,33,1,1.06,0,0,0,157,2,1086,ISP Visitor,Mon. 29 Jan. 2018,day
www.servicenow.com/success/value-calculator-csm-form.html,2,3,3,3,0,0,0,0,157,3,0,ISP Visitor,Mon. 29 Jan. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,2,2,5,0,4.98,0,2,100,157,0,598,ISP Visitor,Mon. 29 Jan. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps-form.html,2,2,2,0,14.57,0,0,0,157,0,1749,ISP Visitor,Mon. 29 Jan. 2018,day
www.servicenow.com/success/value-calculator-security-ops-form.html,2,2,2,0,0.03,0,0,0,157,0,4,ISP Visitor,Mon. 29 Jan. 2018,day
www.servicenow.com/success/,1,1,2,0,0.32,0,0,0,157,0,19,ISP Visitor,Mon. 29 Jan. 2018,day
www.servicenow.com/success/value-calculator-it.html,152,178,228,94,1.83,0,0,0,196,156,19546,Not In List,Mon. 29 Jan. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,33,34,37,5,2.59,0,0,0,196,12,5279,Not In List,Mon. 29 Jan. 2018,day
www.servicenow.com/success/value-calculator-hr.html,32,35,45,4,2.25,0,0,0,196,11,4733,Not In List,Mon. 29 Jan. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,28,28,49,0,3.05,0,17,60.71,196,0,5117,Not In List,Mon. 29 Jan. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,24,25,29,7,0.41,0,0,0,196,11,620,Not In List,Mon. 29 Jan. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,8,8,14,0,3.51,0,5,62.5,196,0,1687,Not In List,Mon. 29 Jan. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps-form.html,6,6,10,0,0.49,0,3,50,196,0,175,Not In List,Mon. 29 Jan. 2018,day
www.servicenow.com/success/%20value-calculator-it.html,3,3,4,1,0.56,0,0,0,196,3,100,Not In List,Mon. 29 Jan. 2018,day
www.servicenow.com/success/value-calculator-security-ops-form.html,2,2,4,0,1.95,0,2,100,196,0,234,Not In List,Mon. 29 Jan. 2018,day
www.servicenow.com/success/value-calculator-csm.html,2,2,2,0,0.33,0,0,0,196,2,40,Not In List,Mon. 29 Jan. 2018,day
www.servicenow.com/success/value-calculator-it.html,104,108,109,74,0.92,0,0,0,123,108,5986,::unspecified::,Mon. 29 Jan. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,7,7,7,3,2.8,0,0,0,123,7,1176,::unspecified::,Mon. 29 Jan. 2018,day
www.servicenow.com/success/value-calculator-hr.html,6,7,8,4,0.78,0,0,0,123,6,329,::unspecified::,Mon. 29 Jan. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,4,4,4,4,0,0,0,0,123,4,0,::unspecified::,Mon. 29 Jan. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,2,2,2,0,4.92,0,0,0,123,2,590,::unspecified::,Mon. 29 Jan. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps-form.html,1,1,1,1,0,0,0,0,123,1,0,::unspecified::,Mon. 29 Jan. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,1,1,1,0,0.07,0,0,0,123,0,4,::unspecified::,Mon. 29 Jan. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,123,2,0,::unspecified::,Mon. 29 Jan. 2018,day
www.servicenow.com/resources.html#search=HR+tei+calculator,0,0,0,0,INF,0,0,INF,123,1,0,::unspecified::,Mon. 29 Jan. 2018,day
,,,,,,,,,,,,ACCT0065581,Mon. 29 Jan. 2018,day
,,,,,,,,,,,,ACCT0071663,Mon. 29 Jan. 2018,day
,,,,,,,,,,,,ACCT0048703,Mon. 29 Jan. 2018,day
,,,,,,,,,,,,ACCT0022476,Mon. 29 Jan. 2018,day
,,,,,,,,,,,,ACCT0106566,Mon. 29 Jan. 2018,day
,,,,,,,,,,,,ACCT0087337,Mon. 29 Jan. 2018,day
,,,,,,,,,,,,ACCT0087467,Mon. 29 Jan. 2018,day
www.servicenow.com/success/value-calculator-it.html,76,86,104,41,1.37,0,0,0,105,66,7048,ISP Visitor,Tue. 30 Jan. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,25,25,30,12,0.84,0,5,20,105,12,1262,ISP Visitor,Tue. 30 Jan. 2018,day
www.servicenow.com/success/value-calculator-hr.html,17,18,23,1,1.3,0,0,0,105,2,1399,ISP Visitor,Tue. 30 Jan. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,14,16,23,2,5.37,0,0,0,105,3,5151,ISP Visitor,Tue. 30 Jan. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,7,8,8,1,4.4,0,0,0,105,3,2114,ISP Visitor,Tue. 30 Jan. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,4,4,6,0,0.65,0,2,50,105,0,155,ISP Visitor,Tue. 30 Jan. 2018,day
www.servicenow.com/success/value-calculator-security-ops-form.html,3,3,8,0,1.91,0,2,66.67,105,0,344,ISP Visitor,Tue. 30 Jan. 2018,day
www.servicenow.com/success/value-calculator-csm-form-1.html,1,1,2,0,16.95,0,0,0,105,0,1017,ISP Visitor,Tue. 30 Jan. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps-form.html,1,1,2,0,0.12,0,1,100,105,0,7,ISP Visitor,Tue. 30 Jan. 2018,day
www.servicenow.com/success/value-calculator-csm.html,1,1,1,1,0,0,0,0,105,1,0,ISP Visitor,Tue. 30 Jan. 2018,day
www.servicenow.com/success/value-calculator-it.html,108,120,149,49,2.48,0,0,0,125,88,17847,Not In List,Tue. 30 Jan. 2018,day
www.servicenow.com/success/value-calculator-hr.html,34,39,52,0,2.31,0,0,0,125,7,5406,Not In List,Tue. 30 Jan. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,26,27,31,5,1.61,0,0,0,125,7,2609,Not In List,Tue. 30 Jan. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,21,21,21,2,0.57,0,0,0,125,2,719,Not In List,Tue. 30 Jan. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,19,19,31,0,1.71,0,10,52.63,125,2,1951,Not In List,Tue. 30 Jan. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,11,14,24,0,1.03,0,8,57.14,125,1,868,Not In List,Tue. 30 Jan. 2018,day
www.servicenow.com/success/value-calculator-it-form-1.html,2,2,2,0,0.45,0,0,0,125,0,54,Not In List,Tue. 30 Jan. 2018,day
www.servicenow.com/success/value-calculator-security-ops-form.html,1,1,1,1,0,0,0,0,125,1,0,Not In List,Tue. 30 Jan. 2018,day
www.servicenow.com/success/value-calculator-ithtml,1,1,1,0,0.18,0,0,0,125,0,11,Not In List,Tue. 30 Jan. 2018,day
www.servicenow.com/success/value-calculator,1,1,1,0,0.08,0,0,0,125,0,5,Not In List,Tue. 30 Jan. 2018,day
www.servicenow.com/success/value-calculator-it.html,74,76,78,48,1.4,0,0,0,90,75,6366,::unspecified::,Tue. 30 Jan. 2018,day
www.servicenow.com/success/value-calculator-hr.html,7,7,8,3,3.53,0,0,0,90,6,1484,::unspecified::,Tue. 30 Jan. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,4,4,4,4,0,0,0,0,90,4,0,::unspecified::,Tue. 30 Jan. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,4,4,4,3,0.12,0,0,0,90,4,28,::unspecified::,Tue. 30 Jan. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,3,3,4,1,0.33,0,0,0,90,3,59,::unspecified::,Tue. 30 Jan. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,90,3,0,::unspecified::,Tue. 30 Jan. 2018,day
www.servicenow.com/services/training-and-certification/certified-system.html,0,0,0,0,INF,0,0,INF,90,1,0,::unspecified::,Tue. 30 Jan. 2018,day
info.servicenow.com/LP=1911,0,0,0,0,INF,0,0,INF,90,1,0,::unspecified::,Tue. 30 Jan. 2018,day
www.servicenow.com/solutions/improve-it-service-delivery.html,0,0,0,0,INF,0,0,INF,90,1,0,::unspecified::,Tue. 30 Jan. 2018,day
,,,,,,,,,,,,ACCT0065581,Tue. 30 Jan. 2018,day
,,,,,,,,,,,,ACCT0071663,Tue. 30 Jan. 2018,day
,,,,,,,,,,,,ACCT0048703,Tue. 30 Jan. 2018,day
,,,,,,,,,,,,ACCT0022476,Tue. 30 Jan. 2018,day
,,,,,,,,,,,,ACCT0106566,Tue. 30 Jan. 2018,day
,,,,,,,,,,,,ACCT0087337,Tue. 30 Jan. 2018,day
,,,,,,,,,,,,ACCT0087467,Tue. 30 Jan. 2018,day
www.servicenow.com/success/value-calculator-it.html,63,73,89,35,2.28,0,0,0,79,60,10007,ISP Visitor,Wed. 31 Jan. 2018,day
www.servicenow.com/success/value-calculator-hr.html,16,16,20,4,3.16,0,0,0,79,6,3034,ISP Visitor,Wed. 31 Jan. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,14,15,15,4,0.42,0,0,0,79,5,378,ISP Visitor,Wed. 31 Jan. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,9,10,19,0,0.96,0,9,90,79,1,576,ISP Visitor,Wed. 31 Jan. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,6,6,6,0,0.27,0,0,0,79,0,98,ISP Visitor,Wed. 31 Jan. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,3,3,8,0,0.95,0,3,100,79,0,171,ISP Visitor,Wed. 31 Jan. 2018,day
www.servicenow.com/success/value-calculator-security-ops-form.html,2,2,3,0,0.13,0,1,50,79,0,16,ISP Visitor,Wed. 31 Jan. 2018,day
www.servicenow.com/success/value-calculator.html,1,1,2,0,0.18,0,0,0,79,0,11,ISP Visitor,Wed. 31 Jan. 2018,day
www.servicenow.com/success/,1,1,1,0,0.32,0,0,0,79,0,19,ISP Visitor,Wed. 31 Jan. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps-form.html,1,1,1,0,0,0,0,0,79,0,0,ISP Visitor,Wed. 31 Jan. 2018,day
www.servicenow.com/success/value-calculator-it.html,95,108,145,47,2.16,0,0,0,117,76,13994,Not In List,Wed. 31 Jan. 2018,day
www.servicenow.com/success/value-calculator-hr.html,28,29,34,5,2.45,0,0,0,117,8,4269,Not In List,Wed. 31 Jan. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,22,25,25,1,0.45,0,0,0,117,3,679,Not In List,Wed. 31 Jan. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,17,19,20,2,0.36,0,0,0,117,4,405,Not In List,Wed. 31 Jan. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,15,16,32,0,1.21,0,14,87.5,117,1,1157,Not In List,Wed. 31 Jan. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,6,6,13,0,1.88,0,1,16.67,117,0,676,Not In List,Wed. 31 Jan. 2018,day
www.servicenow.com/success/value-calculator-csm.html,3,3,4,0,9.77,0,0,0,117,1,1759,Not In List,Wed. 31 Jan. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps-form.html,1,1,2,0,0.12,0,1,100,117,0,7,Not In List,Wed. 31 Jan. 2018,day
www.servicenow.com/success/value,1,1,1,0,0.33,0,0,0,117,0,20,Not In List,Wed. 31 Jan. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,117,14,0,Not In List,Wed. 31 Jan. 2018,day
www.servicenow.com/success/value-calculator-it.html,58,64,68,42,1.87,0,0,0,65,63,7180,::unspecified::,Wed. 31 Jan. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,5,5,5,4,0.1,0,0,0,65,5,31,::unspecified::,Wed. 31 Jan. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,2,2,3,0,3.19,0,0,0,65,2,383,::unspecified::,Wed. 31 Jan. 2018,day
www.servicenow.com/success/value-calculator-hr.html,2,2,2,1,1.69,0,0,0,65,1,203,::unspecified::,Wed. 31 Jan. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,1,1,1,1,0,0,0,0,65,1,0,::unspecified::,Wed. 31 Jan. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,65,7,0,::unspecified::,Wed. 31 Jan. 2018,day
www.servicenow.com/company/executive-team.html,0,0,0,0,INF,0,0,INF,65,1,0,::unspecified::,Wed. 31 Jan. 2018,day
www.servicenow.com/resources.html,0,0,0,0,INF,0,0,INF,65,1,0,::unspecified::,Wed. 31 Jan. 2018,day
,,,,,,,,,,,,ACCT0065581,Wed. 31 Jan. 2018,day
,,,,,,,,,,,,ACCT0071663,Wed. 31 Jan. 2018,day
,,,,,,,,,,,,ACCT0048703,Wed. 31 Jan. 2018,day
,,,,,,,,,,,,ACCT0022476,Wed. 31 Jan. 2018,day
,,,,,,,,,,,,ACCT0106566,Wed. 31 Jan. 2018,day
,,,,,,,,,,,,ACCT0087337,Wed. 31 Jan. 2018,day
,,,,,,,,,,,,ACCT0087467,Wed. 31 Jan. 2018,day
www.servicenow.com/success/value-calculator-it.html,51,54,58,25,1.15,0,0,0,67,32,3721,ISP Visitor,Thu.  1 Feb. 2018,day
www.servicenow.com/success/value-calculator-hr.html,12,13,17,3,3.34,0,0,0,67,4,2606,ISP Visitor,Thu.  1 Feb. 2018,day
www.servicenow.com/success/value-calculator-csm.html,10,12,13,2,1.56,0,0,0,67,5,1126,ISP Visitor,Thu.  1 Feb. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,6,6,7,2,1.83,0,1,16.67,67,3,660,ISP Visitor,Thu.  1 Feb. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,5,6,7,1,0.15,0,0,0,67,4,55,ISP Visitor,Thu.  1 Feb. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,3,4,4,2,0.28,0,0,0,67,2,68,ISP Visitor,Thu.  1 Feb. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,2,2,8,0,3.83,0,5,250,67,0,459,ISP Visitor,Thu.  1 Feb. 2018,day
www.servicenow.com/success/value-calculator,1,1,1,0,0.13,0,0,0,67,0,8,ISP Visitor,Thu.  1 Feb. 2018,day
www.servicenow.com/success/,1,1,1,0,0,0,0,0,67,0,0,ISP Visitor,Thu.  1 Feb. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,67,8,0,ISP Visitor,Thu.  1 Feb. 2018,day
www.servicenow.com/success/value-calculator-it.html,67,77,97,23,1.59,0,0,0,92,40,7362,Not In List,Thu.  1 Feb. 2018,day
www.servicenow.com/success/value-calculator-hr.html,30,32,46,3,3.41,0,0,0,92,10,6544,Not In List,Thu.  1 Feb. 2018,day
www.servicenow.com/success/value-calculator-csm.html,19,21,26,2,2.17,0,0,0,92,5,2734,Not In List,Thu.  1 Feb. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,15,16,29,0,1.05,0,10,62.5,92,1,1010,Not In List,Thu.  1 Feb. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,13,13,14,1,2.19,0,0,0,92,1,1706,Not In List,Thu.  1 Feb. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,8,10,60,0,4.27,0,45,450,92,2,2560,Not In List,Thu.  1 Feb. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,6,6,8,1,4.61,0,0,0,92,2,1658,Not In List,Thu.  1 Feb. 2018,day
www.servicenow.com/success/value-calculator-csm-form.html,4,4,5,0,1.05,0,1,25,92,0,251,Not In List,Thu.  1 Feb. 2018,day
www.servicenow.com/success/value-calculator-csm-form-1.html,2,2,2,0,1.57,0,0,0,92,0,189,Not In List,Thu.  1 Feb. 2018,day
www.servicenow.com/success/value-calculator-csmform-1.html,1,1,1,0,0.2,0,0,0,92,0,12,Not In List,Thu.  1 Feb. 2018,day
www.servicenow.com/success/value-calculator-it.html,42,44,43,30,0.5,0,0,0,56,44,1310,::unspecified::,Thu.  1 Feb. 2018,day
www.servicenow.com/success/value-calculator-csm.html,8,8,8,4,1.67,0,0,0,56,8,803,::unspecified::,Thu.  1 Feb. 2018,day
www.servicenow.com/success/value-calculator-hr.html,4,5,5,2,4.3,0,0,0,56,4,1290,::unspecified::,Thu.  1 Feb. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,3,4,4,0,0.56,0,0,0,56,3,134,::unspecified::,Thu.  1 Feb. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,1,1,1,0,0.05,0,0,0,56,1,3,::unspecified::,Thu.  1 Feb. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,56,12,0,::unspecified::,Thu.  1 Feb. 2018,day
